d_um,delta_rho,D_tube_mm,T_K,is_large_mode,g_star_over_gE,Ga_dep_earth,Ga_dep_mars,Ga_dep_moon
0.8994775250002626,93.07416582337386,6.35,296.5313355166417,False,1.2546415960446462,0.7970403684626561,0.30142913017293105,0.13162134525071384
0.2954291959989934,90.64062964572007,3.18,290.3385920985911,False,51.98612491552503,0.019235901918539845,0.007274739665421286,0.0031765709590249286
1.5372156801529722,90.3763246139646,6.35,316.0079173868284,False,0.28333047653257787,3.529447351510095,1.334785899500759,0.5828445167631349
1.292638140105812,88.21205095271654,9.530000000000001,303.50087115310197,False,0.32448250186133965,3.0818302813361798,1.165503602829483,0.5089261015050573
1.0426068585444652,102.0889285022997,9.530000000000001,301.2379598901797,False,0.502322229157612,1.990754025910793,0.7528743563842041,0.3287483712513236
0.7481311668024196,93.83546291956586,9.530000000000001,316.48210654977345,False,1.2381162352135817,0.8076786101003631,0.305452359171493,0.13337811909914254
0.9483440465549521,98.08210794426711,4.57,317.7132770165593,False,1.3052406698053256,0.7661422319526315,0.28974390219615315,0.1265189006894254
0.7823662965051303,102.46605397630886,6.35,314.1850343738326,False,1.5257893303343515,0.6553984748214661,0.2478622162678531,0.1082309407962054
1.6908639287891336,92.97997368307941,3.18,297.5810969221067,False,0.4630040312343547,2.159808408868558,0.8168082769523294,0.35666560880398207
2.5254567340220655,91.36722861827245,9.530000000000001,308.7985493983053,False,0.05130797969579481,19.49014570304665,7.370890984536502,3.2185561711453183
1.2829199509397595,102.82340309671895,12.7,313.2585731637172,False,0.204159642229186,4.898127705755959,1.8524009977935383,0.8088651257211675
1.0164800674028984,94.09984473086107,9.530000000000001,310.52560384616766,False,0.5598200295868939,1.7862883554522448,0.6755483994625716,0.2949833981480771
1.2330181803531335,87.43035713655927,4.57,306.45038348852046,False,0.7643681506929777,1.3082701039981817,0.4947688160890168,0.21604460432997502
0.8710185438386489,100.24300456561846,4.57,291.8866185446729,False,1.8132665635472665,0.5514908949976526,0.20856587364335283,0.09107189091704354
1.297449641801125,96.77676019997045,12.7,308.9936007470346,False,0.2145119096076774,4.661745829538828,1.7630047938419011,0.7698295865293477
129.78441735103277,66.2281818542013,4.57,308.5057608005939,True,0.0027700080494775046,361.0097812490566,136.52867364260956,59.61629415122035
1.345645373872318,88.8951401300248,4.57,292.08459177748483,False,0.6402986579180708,1.5617711947913449,0.5906392591922415,0.2579071697820569
1.5547113477257328,94.73357955269228,4.57,312.14054064059894,False,0.3707380837795692,2.69732202800771,1.0200881471874212,0.4454293257260439
2.3954504164870394,102.36715714548455,4.57,289.04179628139997,False,0.12164342950750887,8.22074816575499,3.108967960749339,1.3575547429687143
1.033794100784153,84.5437423109543,6.35,314.97015869262617,False,0.8764851353676361,1.1409206609996374,0.4314796791344194,0.18840891649535296
